StationName,NVG_cluster,PVG_cluster,Neg_Depth,Pos_Depth,Category,TectonicType,logS_AttenuationRF_Neg,logS_AttenuationRF_Pos,dVsCAM22RF_Neg,dVsWINTRF_Neg,dVsCAM22RF_Pos,dVsWINTRF_Pos,Negdep_Isostat_pressure,Posdep_Isostat_pressure,Temperature_N_CAM22,Temperature_N_WINT,T_N_solidus_norm_CAM22,T_N_solidus_norm_WINT,Temperature_P_CAM22,Temperature_P_WINT,T_P_solidus_norm_CAM22,T_P_solidus_norm_WINT,log_omegaGBs,Neg_Depth_scaled,logS_AttenuationRF_Neg_scaled,dVsCAM22RF_Neg_scaled,Negdep_Isostat_pressure_scaled,Temperature_N_CAM22_scaled,T_N_solidus_norm_CAM22_scaled,KMeans_k3,GMM_k3,Agglomerative_k3,KMeans_k4,GMM_k4,Agglomerative_k4,KMeans_k5,GMM_k5,Agglomerative_k5,KMeans_k6,GMM_k6,Agglomerative_k6,KMeans_k7,GMM_k7,Agglomerative_k7,KMeans_k8,GMM_k8,Agglomerative_k8,KMeans_k9,GMM_k9,Agglomerative_k9,KMeans_k10,GMM_k10,Agglomerative_k10,tsne_1,tsne_2
CB_LZH,1,4.0,101.6364299,63.01458653,LVD,3,-6.53117179870605,-6.53395318984985,-0.0240241075218865,2.85441580713762,-2.13664754125534,3.87467949510251,34.1598194897168,21.3008422327767,1297.20952606545,1070.27949824268,0.883417002223818,0.728874624245903,1285.25681927187,871.077273718862,0.962979634819081,0.652655299989157,7.72633645342655,-0.4096383900727088,-1.1048518637968894,-0.07318855250408711,-0.3902944221084529,0.40977085863721113,0.5650990283855182,2,2,0,0,2,2,0,2,2,0,0,0,0,0,6,0,0,6,0,8,6,0,8,2,-3.0542674,-8.087335
CB_NAQ,2,1.0,138.5807287,93.37959256,HVL,3,-6.14707899093628,-5.93476581573486,5.48992921219404,2.82784354041285,-6.33627181953369,2.85219067632554,47.7663117882668,32.3571386667179,691.718084453083,1183.57987066452,0.437796255982964,0.749101183964885,1422.58660198076,1080.44561159307,0.988593886018595,0.750830862816586,10.1634250511365,0.25633834204701367,-0.5730163084734862,1.2888386868232393,0.3213512813519568,-1.1801059685712254,-1.28767255819993,0,0,1,3,3,1,3,3,0,3,3,5,3,3,5,6,6,2,6,6,0,6,6,6,-19.853182,6.7108502
CM-SMAR,1,1.0,86.16338462,127.6494587,LVL,2,-5.47692489624023,-5.71480894088745,0.620800678168743,-1.86061307112731,1.84699864074345,-1.07753279382709,27.9788685841205,42.0361740772444,1185.21264665,1012.19117822661,0.837125429144044,0.714918944582426,1198.30310571416,1257.02184484719,0.774230986634753,0.812169524151784,6.31025119669147,-0.6885633789404062,0.35491508699946434,0.0860926150683091,-0.7135700363338832,0.11569363299035257,0.3726310788475662,2,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,1,0,8,1,-4.4121614,-15.504618
CM24,2,,77.0410276741706,35.0,LVD,2,-5.83301115036011,,1.63694155674169,1.6965567554799,,,25.3903052271923,,1122.91389102298,1095.30764098839,0.810183182556264,0.790265253238377,,,,,8.29941779894936,-0.8530076278596227,-0.13814108815389403,0.3370942966860378,-0.848956875989047,-0.04788811421249223,0.26061244107607123,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,1,0,8,1,-6.072413,-14.847535
COWI,1,4.0,72.0489186,80.88763352,LVL,1,-6.85121917724609,-6.85682201385498,4.91399614143672,5.62058041912645,5.62892817629596,5.4177920275469,23.7947729296187,26.7478661643471,603.266866869215,719.1435517923,0.441092030369887,0.525817854101121,527.553956339282,750.892849981152,0.377026232867095,0.536639521158586,-3.3616868083134,-0.9429979266496855,-1.5480066739168152,1.146574781977321,-0.9324062823008833,-1.4123578742306806,-1.273969611935874,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,4,8,2,4,8,-30.186909,-4.318998
D12,2,4.0,134.436679,35.0,LVD,2,-5.59823417663574,,4.6796326573046,3.42828047125449,,,44.9844095849798,,1012.71410863289,1088.7283625469,0.646963868377057,0.695524933483963,,,,,8.15080969813974,0.18163559313605793,0.1869437342432295,1.0886835683991742,0.17585244837005648,-0.3372465895674274,-0.4180097062189948,0,0,2,0,0,0,0,0,1,3,3,1,6,6,0,4,4,5,4,0,2,0,0,0,-6.7696567,5.369083
D17,1,4.0,119.6014194,35.0,LVD,2,-5.59823417663574,,5.27531742256923,3.89993110858686,,,39.977424763343,,714.671712961341,1001.89692686057,0.468944693544187,0.657412681667042,,,,,6.04583742654877,-0.08579234647761089,0.1869437342432295,1.2358264311146914,-0.08602248290734801,-1.1198351875863584,-1.1581657060912702,0,0,1,3,3,1,3,3,0,3,5,5,6,3,5,6,2,2,6,2,0,6,2,6,-20.614103,4.9586015
DBIC,1,,55.191550964666,35.0,LVD,1,-6.33664178848267,,4.5953807831374,4.8985318453891,,,18.1394879263201,,508.230542040442,753.625331806428,0.389131869294496,0.577020879021048,,,,,-1.93703751100525,-1.246877414813648,-0.83549515124883,1.067872121343613,-1.2281885593297999,-1.6619007087024038,-1.4900060305429519,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,4,5,-29.412565,0.917636
E62A,1,1.0,78.93034205,138.398408,LVL,2,-5.90375900268555,-5.84574794769287,3.62499709819177,4.92427965892794,3.14153211648383,2.7668910752532,26.1140662781286,46.0225069511721,814.963685641108,826.562509145389,0.585199666558555,0.593528415147932,1224.68440993438,1175.35340382325,0.776558426995927,0.74527819823084,0.782081691499752,-0.8189498853978368,-0.23610236878269536,0.8281731368112473,-0.8111027817133535,-0.8564922691563676,-0.6748086976546372,0,0,1,0,0,1,0,0,0,3,5,5,6,6,5,4,4,2,4,4,0,4,4,9,-18.597395,-5.439061
E63A,1,4.0,87.44286767,75.55486451,LVD,2,-6.01904487609863,-5.90375900268555,3.77923482896623,4.71864913761834,3.56715794915136,5.03447573180321,28.947877687476,24.9975639068961,862.326927116057,888.597750061568,0.607646914201396,0.626158900774468,791.379086359442,821.756501645777,0.572495119141145,0.594470582333574,2.82608386963473,-0.6654987663176442,-0.3957333883365441,0.8662721156139318,-0.6628889974675728,-0.7321276375408031,-0.5814790603328951,0,0,1,0,0,1,0,0,0,3,5,5,6,6,5,4,4,2,4,4,0,4,4,9,-18.008936,-4.3532968
EDA,2,2.0,72.3027399002163,187.802324405354,LVL,1,-5.79282283782959,-5.19106292724609,1.92391225315022,3.95592777246838,0.48358947391257,0.748290256902787,23.9238471667038,63.1722544271024,1152.49783241029,964.93574456705,0.842674505783787,0.70553430019526,1454.4505109525,1401.4011920883,0.853283700887337,0.822161212504867,5.06023254038417,-0.9384224147154752,-0.0824941895923586,0.40798026229615053,-0.9256554515773152,0.029792294851469846,0.395702651741401,2,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,1,0,8,1,-5.90624,-15.267597
F39A,1,4.0,73.95155922,35.0,LVD,1,-7.06011009216309,,4.67787916748606,5.96069894050242,,,24.5993817375696,,607.08018513595,667.383532650193,0.441512861917054,0.485369841927413,,,,,-5.69629422860501,-0.9086999585283947,-1.8372482673274595,1.0882504307285679,-0.8903236949167944,-1.40234500545931,-1.272219907192755,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,4,8,2,4,8,-30.726524,-3.3942122
F40A,1,1.0,86.85583685,177.2074195,LVL,1,-7.03320693969727,-5.69597196578979,5.87389824657733,5.75830150152953,2.66799930373307,4.38762604829338,28.9335561893132,59.775397187978,485.387751585193,729.612184967082,0.342033120116405,0.514128202214098,1346.84354578285,1060.61953637432,0.802349271447077,0.631838282150163,-2.91880713275956,-0.6760808826347945,-1.799996715769675,1.3836846627618231,-0.6636380393522148,-1.7218804552647486,-1.6858300018840813,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,8,2,2,8,-32.632812,0.8875264
F63A,1,1.0,76.34739806,97.48162589,LVL,2,-5.90128421783447,-5.99821805953979,2.72566527857929,3.99414431094501,2.88844338113043,2.67322964198347,25.1613127778151,32.1293093773856,859.552823602219,850.817392193457,0.621812990307851,0.615493652418706,953.367163344669,992.694592993098,0.656558810438916,0.683642573568545,1.60812001068365,-0.8655113482914962,-0.2326756486021674,0.6060250037963828,-0.8609336212918409,-0.7394117750030669,-0.5225803139777138,0,0,1,0,0,1,0,0,0,3,3,5,6,6,5,4,4,2,4,4,0,4,4,9,-17.796547,-6.2038956
FOMA,1,,54.7309155043665,35.0,LVD,6,-5.57101678848267,,1.01038955550428,4.69326785282117,,,17.9436330887742,,1076.48843790186,786.757247414615,0.824224290875716,0.602388666250364,,,,,-0.655482819387745,-1.2551810640508267,0.22463039343086427,0.18232677453654547,-1.238432143832202,-0.1697903361718466,0.31899160487826195,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,1,0,8,1,-6.8094974,-16.686508
G-PEL,2,1.0,127.2954355,100.9947257,HVL,1,-4.61486911773682,-4.55508279800415,0.733509288751496,0.805416445313261,0.577957109674966,2.04909975553722,42.581991819486,33.7641157388611,1313.35796891772,1180.40409224058,0.850179938450102,0.764114508182667,1264.79173946316,1059.09481631902,0.863260503797034,0.722865825398609,10.1002895180291,0.05290390343347226,1.548563872932794,0.11393329285778932,0.050201380981232356,0.45217283713249107,0.42690822847113136,2,2,0,2,0,2,1,0,2,1,3,0,1,0,1,1,4,1,7,0,1,1,0,1,14.136645,-8.89942
G43A,1,4.0,83.17780991,65.25847466,LVD,2,-6.63049602508545,-6.67734289169312,5.96235013719397,5.85674933566518,4.7777732696899,6.29654872328397,27.5740274003897,21.5927300832407,456.288090111137,723.875462839024,0.324558079566915,0.514893189536071,588.946752986973,642.364962182062,0.438857491048415,0.478662415932982,-3.16034960236646,-0.7423828681024279,-1.2423815285679596,1.4055335754029754,-0.7347440084836748,-1.798289260208403,-1.7584865352202201,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-30.608755,3.9706397
GB_CWF,1,1.0,95.23610817,35.0,LVD,1,-5.3387188911438,,2.51447174125801,1.88331410234809,,,31.2627859839221,,1063.84589089154,1130.11092178783,0.735953897678972,0.781795131062006,,,,,9.06234707654311,-0.5250138468741855,0.5462825533581356,0.5538571064779675,-0.5418148435325222,-0.2029866642241083,-0.04801302367926531,2,0,0,0,0,2,0,0,2,3,3,0,6,6,1,4,4,1,0,0,1,0,0,1,-8.538333,-14.864487
GB_WLF1,1,1.0,71.5555447,104.4255829,LVL,2,-5.11656379699707,-5.60379314422607,1.49708574873132,1.56967073401908,0.469167521410993,-1.55087917024961,23.2947376117681,34.1827413707475,1087.6049885369,1059.3781666274,0.795226655035509,0.77458798437295,1293.85227223837,1349.11302735634,0.877227629884989,0.914694242015237,7.46999304385047,-0.951891735662381,0.8538904425802356,0.3025478634750162,-0.9585590906602252,-0.14060091244345269,0.19842720966976574,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,8,1,0,8,1,-8.319885,-16.075584
H63A,1,4.0,86.09302137,64.43932206,LVD,2,-6.00913095474243,-5.94315004348755,2.89350783107069,3.46141783846316,2.10327506509234,4.72342648511402,28.4684310226463,21.3351648669364,1012.88011448847,983.280493024771,0.715405545923963,0.694499090115937,953.854184459673,813.076084897755,0.712717946047078,0.607528830558721,5.55666075370661,-0.6898317826946635,-0.38200603972899666,0.6474845728489717,-0.6879649796956184,-0.33681069758807136,-0.13344756101623814,0,0,1,0,0,1,0,0,0,3,3,5,6,6,5,4,0,2,0,0,0,0,0,9,-14.0623045,-6.3137064
H65A,1,1.0,100.0124532,134.8452864,LVL,2,-5.99821805953979,-5.90844392776489,2.92244188369557,2.47417527494586,1.52743936383885,0.262309807044286,32.9646798015895,44.6574450145376,1058.83205071015,1147.96611657645,0.724301384560935,0.785274158548286,1321.63828742936,1344.55854653249,0.842738238030965,0.857353264665336,9.43925084759067,-0.43891302055248854,-0.36689545821620456,0.654631707678406,-0.45280252525723047,-0.2161518186290844,-0.09646104904508696,0,0,0,0,0,2,0,0,2,3,3,0,6,6,6,4,4,6,0,0,6,0,0,2,-12.972108,-5.38999
HE_KIF,1,4.0,117.6085464,74.32206751,LVD,1,-6.16651201248169,-5.9663028717041,4.66199058489445,3.72088732779129,3.03867078254864,5.09572155039498,39.0905336586575,24.6288922113106,820.414281808369,1020.65794743111,0.54045736614517,0.672370189348559,890.143891344061,788.010908091227,0.647377375522953,0.573098842248165,6.52457152614992,-0.12171688940247563,-0.5999243150701884,1.0843257180896895,-0.13240859258485504,-0.8421802971857594,-0.8608351868243872,0,0,1,0,3,1,0,3,0,3,3,5,6,6,5,4,4,2,4,4,0,4,4,6,-17.88006,3.2489288
I29A,1,4.0,80.73745767,172.5,LVL,1,-7.4387788772583,-5.94900989532471,3.35961979533499,4.7983626670592,2.40505051675632,1.78065154277993,26.9238375029996,57.9779578806711,712.738090261826,810.388151048778,0.509371513497821,0.579158943040042,1323.60345753922,1266.54071702625,0.792992410717722,0.758805192556726,0.210685201644705,-0.7863738995417969,-2.361573429191632,0.7626210557122411,-0.7687501900004451,-1.1249124218976094,-0.9900818276409277,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,4,8,2,4,8,-29.070623,-2.7427542
I31A,2,4.0,142.6730438,71.20367923,LVD,1,-6.43720388412476,-7.3847279548645,4.56179258377604,4.55308907196014,4.09325467887818,5.74752372283205,47.9120494876793,23.7196273798929,1002.27653470946,1008.92530672384,0.630065399785924,0.634245045873861,557.998235134329,750.684992933314,0.409089615201121,0.550355566666653,6.22682526962974,0.33010849672923437,-0.9747388363645237,1.0595753440955085,0.32897364318801664,-0.36465318158951604,-0.4882690079381647,0,0,0,0,0,2,0,0,2,3,3,0,6,6,6,4,4,6,4,0,6,4,0,2,-11.0700865,2.1762128
I42A,1,4.0,87.67986271,79.09957033,LVD,1,-6.78015518188477,-6.83286094665527,6.73126374992768,5.57778642344966,6.18009812621253,5.71423358506921,29.1196096384415,26.2428749617343,368.568347082038,758.242554509109,0.259110398229826,0.533058608556867,447.104765966263,718.663059453572,0.321051802147931,0.516049230376858,-1.75350403728354,-0.661226573113431,-1.449607644640688,1.595466500929964,-0.6539070863056127,-2.028620487284487,-2.030600446908967,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-32.75302,3.6668017
I53A,1,1.0,124.6537447,180.0256871,LVL,2,-5.71095418930054,-5.40825700759888,6.52911906383732,3.73563316892749,2.36922191076938,1.8210258278484,41.532242310635,60.4076777870127,637.290583713913,1006.93803676931,0.414111885102612,0.654309069118856,1370.35380625128,1267.86837703999,0.812904526917561,0.752109373892919,6.1758526012734,0.005283440644915303,0.030865543454563407,1.5455338024147494,-0.004702536302658728,-1.3230196684868627,-1.386145822255617,0,0,1,3,3,1,3,3,0,3,5,5,3,3,5,6,6,2,6,6,0,6,6,6,-21.55978,6.2362757
I63A,1,1.0,79.28482154,117.772599,LVL,2,-5.94315004348755,-5.86638116836548,2.67122760535569,3.85889723314753,2.53030532264893,1.11070323947927,26.2240671027389,38.9575490722564,1040.91576108138,989.879205711371,0.747448710946151,0.710800973493489,1240.52610137051,1304.35808012735,0.817210870468055,0.859260922350036,5.73170234211637,-0.8125598577069155,-0.29064532203751275,0.5925781010975469,-0.8053495271277199,-0.2631957432046066,-0.0002206720120841809,0,0,1,0,0,1,0,0,0,3,0,5,6,0,5,4,0,2,0,8,0,0,8,9,-13.7122755,-7.0385756
I64A,1,3.0,85.75414478,267.366397,LVD,6,-6.03558588027954,-5.27996206283569,2.32646612992621,1.23212720734151,-1.97176317958865,-2.35226552848071,27.9761256713767,91.5700005693179,1068.40124588937,1078.64653898685,0.754620577152248,0.761856911834616,1472.50515418045,1435.57096904619,0.794660093999161,0.774727991929946,7.92028188857186,-0.6959405445694476,-0.4186369521789425,0.5074169665397698,-0.7137134959431831,-0.19102538310100556,0.02959802480924142,0,0,1,0,0,1,0,0,0,3,0,5,6,0,5,4,0,2,0,8,0,0,8,9,-13.019324,-6.7686834
IC_HIA,1,4.0,81.48618684,35.0,LVD,3,-5.65505886077881,,-0.210490809603907,1.83445868384145,,,26.8862652414425,,1260.59832968785,1106.10703893414,0.90091000871027,0.790499938491434,,,,,8.54027346246356,-0.7728769264748913,0.10826122096528842,-0.11924855931537615,-0.7707152915063821,0.31363854571446675,0.6378302592706612,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,8,8,1,8,8,1,-2.6092603,-15.7683525
IC_KMI,1,2.0,113.2979423,198.3344825,LVL,3,-5.97958421707153,-5.66241216659546,-0.139514920123618,2.03535485490751,-0.112525902315982,0.697164413460932,38.1043715984156,67.4687497995433,1310.95447088171,1176.37427443666,0.872225196860751,0.782684147995117,1453.31102555705,1430.25442533431,0.841426022207647,0.828076902115745,10.0197771495451,-0.19942203269186107,-0.3410940379436956,-0.10171647494643922,-0.18398676407006614,0.4458618217009309,0.5185665023435692,2,2,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,6,0,0,6,0,0,2,-0.6525414,-10.95534
II_AAK,1,4.0,96.42843265,67.49990286,LVD,3,-6.44510793685913,-6.5458459854126,-0.631448889399265,2.29017437814999,-2.1672997037387,3.49676058341104,31.9387046913002,22.3685786489679,1313.18993795948,1051.63114479627,0.906398355852762,0.725863573161422,1314.90798472603,912.094180753933,0.974487142830559,0.675959126052816,7.28525849107825,-0.5035203989915922,-0.9856832128023368,-0.22323137129278017,-0.5064629957939688,0.451731627714158,0.6606493351972348,2,2,0,0,2,2,0,2,2,0,0,0,0,0,6,0,0,6,0,8,6,0,8,2,-3.4166079,-8.940414
II_ARU,2,4.0,131.7691066,35.0,LVD,1,-6.08493423461914,,4.69773915438241,4.45250656152002,,,44.0688502989681,,855.606024130497,971.519619562144,0.548652973749891,0.622981972188447,,,,,5.2400826228494,0.13354857545405574,-0.48696733718898605,1.0931561384045456,0.12796693769932022,-0.7497751337402602,-0.8267600477449705,0,0,1,0,3,1,0,3,0,3,3,5,6,6,5,4,6,2,4,6,0,4,6,6,-17.755854,4.1688943
IU-PTGA,1,4.0,85.09213292,74.04120657,LVD,2,-6.81994009017944,-6.82242298126221,4.80671900749689,4.8953654612051,4.79593657186254,5.27691490794899,28.1744853839453,24.4917874456809,609.790402032171,808.295272547535,0.43171001913782,0.572244440741618,595.280929172818,755.057968984525,0.432931584852959,0.549133068352382,0.13550055704808,-0.7078743072735135,-1.504695968005153,1.1200757584798675,-0.7033389016618834,-1.3952286190929954,-1.3129774992087078,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,4,8,2,4,8,-29.646873,-3.7689662
IU-SDV,2,4.0,136.1207967,67.02918017,LVD,2,-5.82482481002808,-5.34426689147949,4.06605482753333,3.17410575003671,1.6821219199365,5.52615178194278,45.4082399327258,22.3478878387253,1076.76992002919,1123.85429951741,0.685316904295563,0.715284050100187,1022.62751615573,730.351302293904,0.7578761236332,0.541268257628882,8.92799708098254,0.21199435588921606,-0.12680584112900972,0.937120856649763,0.1980195903013912,-0.16905123090832105,-0.25854806578026146,0,0,2,0,0,0,0,0,1,3,3,1,6,6,0,4,4,5,0,0,2,0,0,0,-5.8538823,5.054013
IU_ULN,1,1.0,78.62450762,35.0,LVD,3,-5.81514501571655,,-1.08259838485291,1.85427040433251,,,26.2481489897007,,1301.93184658741,1144.7886061608,0.934876112799504,0.822036518201812,,,,,9.37287136397521,-0.8244630124804136,-0.11340267741714323,-0.3346719051869448,-0.8040899981461461,0.42217055160152817,0.7790522133524905,2,2,0,2,2,2,2,2,2,0,2,0,0,2,1,0,0,1,8,8,1,8,8,1,-0.2848358,-16.147823
J40A,1,4.0,86.88948388,35.0,LVD,1,-7.01264619827271,,6.3195889181118,5.49456298521252,,,28.8880213110841,,392.763167153237,771.743820585526,0.27676432108041,0.543816662087925,,,,,-1.2261379120573,-0.6754743441481328,-1.7715272075878241,1.4937767871861394,-0.66601960101692,-1.9650906318215535,-1.9572001689253768,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-33.6796,2.3831162
J41A,1,1.0,88.5858763,129.074513,LVL,1,-7.01264619827271,-6.45021677017212,6.49423766688788,5.4723479299272,6.58796636643921,4.73648558372528,29.4598938212303,43.14642291999,344.317665280285,777.263574010355,0.241499326866761,0.545161195167705,591.798325014311,939.296226957978,0.381641224213872,0.605737033721826,-1.01443780501267,-0.6448943110453185,-1.7715272075878241,1.5369175864194036,-0.636109569405317,-2.0922970223944506,-2.1038225598964524,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-34.161613,2.930711
JFWS,1,4.0,82.60768833,142.5,LVL,1,-7.01264619827271,-6.05550813674927,5.97029142055964,5.53965184742157,5.45193563044443,4.48364029286822,27.451664732697,47.7183773030403,380.633451125736,759.404961788306,0.270744874989409,0.540165350253974,921.211112389785,1007.25829244914,0.579104895420264,0.633197103535528,-1.70755726150336,-0.7526601698537696,-1.7715272075878241,1.4074951887196108,-0.7411438112261305,-1.9969403874207228,-1.9822274118858325,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-34.110687,2.041007
K18A,1,3.0,91.50362785,265.4382859,LVD,2,-6.08663606643677,-5.49690103530884,-2.63051717758378,-0.6588084521879,-3.72738817114058,-2.80637425470913,30.7351524076467,91.7465610348013,1278.9221813758,1079.80414799801,0.890808188673229,0.752116423663234,1504.72469461014,1479.8128004778,0.813364699789263,0.799898811069081,7.94692600794629,-0.5922974366824937,-0.4893237850356718,-0.717030521178045,-0.5694110938605992,0.3617526315325885,0.5958295999761469,2,2,0,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,8,8,1,8,8,1,1.5754175,-14.065984
K30B,1,4.0,122.6442301,67.69324388,LVD,1,-6.9589991569519,-7.35594511032104,5.86012230773369,4.87248298643592,3.80378236200229,5.77584628992061,41.0830973570372,22.5466136525573,668.338555649656,951.940599557149,0.435967746672965,0.620965818367351,785.505878265488,733.330435766893,0.580566059324086,0.54200327846777,4.6995741086129,-0.0309410922309089,-1.697244629431836,1.3802818040750704,-0.028193680783214027,-1.2414950626542713,-1.295275009665558,0,0,1,3,3,1,3,3,0,5,5,5,5,5,5,2,2,2,2,2,0,2,2,6,-27.301014,0.4886783
K37A,1,1.0,73.1299996,91.4124995,LVL,1,-7.23428916931152,-7.22510576248169,5.11492702892851,6.01503005606272,6.58966640246697,5.73841285640967,24.3309193033475,30.4836971543257,516.358436676916,675.97100496878,0.37653750851501,0.492929755689436,329.561837983991,733.167933472484,0.23008069673374,0.511854740184996,-5.29134239683685,-0.923509810352382,-2.0784259836164853,1.1962076544587534,-0.9043647963015385,-1.640558786342427,-1.5423700059643874,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,8,2,2,8,-32.324505,-1.4691099
K49A,2,4.0,127.6845925,35.0,LVD,1,-5.81666278839111,,6.00677176805709,4.3256847995422,,,42.5843836062442,,657.732224909003,964.393564245644,0.424964824846444,0.623100597160779,,,,,5.04533664808662,0.0599190455679743,-0.11550426707698652,1.4165063689220236,0.050326476026503496,-1.2693447700281175,-1.3410222086044976,0,0,1,3,3,1,3,3,0,3,5,5,3,3,5,6,6,2,6,2,0,6,2,6,-21.047573,6.15639
KJ40,1,4.0,125.9685549,79.77113178,LVD,1,-5.92620611190796,-6.50033092498779,6.04932861919341,4.99538064202476,5.52686659698584,5.70931799390135,42.0637621371907,26.4594783886099,552.953015404634,945.16258024855,0.358625701793043,0.61299890624906,452.660547262895,763.579666043454,0.324269924164151,0.547001327812638,4.5084085050148,0.0289848784525176,-0.26718384325243105,1.4270185345329311,0.02309697238575589,-1.544470107424483,-1.6168424959434193,0,0,1,3,3,1,3,3,0,5,5,5,3,3,5,6,2,2,6,2,0,6,2,6,-22.775328,7.36654
