Region,Longitude,Latitude
Amazonian_Craton_2,-68.05431525,-11.39452389
Amazonian_Craton_2,-67.92407717,-11.58940604
Amazonian_Craton_2,-67.65931249,-11.72198104
Amazonian_Craton_2,-67.39546859,-11.85429041
Amazonian_Craton_2,-67.19640346,-11.85708666
Amazonian_Craton_2,-66.92870472,-11.73225102
Amazonian_Craton_2,-66.66252038,-11.67138093
Amazonian_Craton_2,-66.33041259,-11.61103016
Amazonian_Craton_2,-66.13381928,-11.74137367
Amazonian_Craton_2,-65.87267591,-12.00039977
Amazonian_Craton_2,-65.67487303,-12.06621168
Amazonian_Craton_2,-65.41010352,-12.06823121
Amazonian_Craton_2,-65.14480292,-12.00593012
Amazonian_Craton_2,-65.1468861,-12.19816191
Amazonian_Craton_2,-65.41392459,-12.38876395
Amazonian_Craton_2,-65.61440279,-12.51560732
Amazonian_Craton_2,-65.81693602,-12.77068794
Amazonian_Craton_2,-65.95348172,-13.02629088
Amazonian_Craton_2,-65.95714671,-13.28299528
Amazonian_Craton_2,-65.96265656,-13.66806598
Amazonian_Craton_2,-65.89866426,-13.86106319
Amazonian_Craton_2,-65.90382671,-14.18225417
Amazonian_Craton_2,-65.90894128,-14.43975948
Amazonian_Craton_2,-65.84705271,-14.69776329
Amazonian_Craton_2,-65.85210775,-14.95544738
Amazonian_Craton_2,-65.65596256,-15.21441204
Amazonian_Craton_2,-65.45863975,-15.40908096
Amazonian_Craton_2,-65.26094365,-15.60356928
Amazonian_Craton_2,-65.06400126,-15.86243349
Amazonian_Craton_2,-64.93384909,-16.1210118
Amazonian_Craton_2,-64.80335238,-16.37952695
Amazonian_Craton_2,-64.67159483,-16.57344737
Amazonian_Craton_2,-64.33833464,-16.76855469
Amazonian_Craton_2,-64.00375616,-16.89865327
Amazonian_Craton_2,-63.73559691,-16.96389573
Amazonian_Craton_2,-63.46648943,-16.9637422
Amazonian_Craton_2,-63.19744332,-16.96323641
Amazonian_Craton_2,-62.99571946,-16.96262673
Amazonian_Craton_2,-62.72727237,-17.02652051
Amazonian_Craton_2,-62.39146237,-17.08962079
Amazonian_Craton_2,-62.0555875,-17.1522866
Amazonian_Craton_2,-61.78706156,-17.2809966
Amazonian_Craton_2,-61.5183238,-17.41065747
Amazonian_Craton_2,-61.31632944,-17.54030622
Amazonian_Craton_2,-61.04628295,-17.73470421
Amazonian_Craton_2,-60.70798354,-17.92841373
Amazonian_Craton_2,-60.50499817,-17.99218099
Amazonian_Craton_2,-60.16603625,-18.11978036
Amazonian_Craton_2,-59.89493817,-18.18227085
Amazonian_Craton_2,-59.69123946,-18.24522618
Amazonian_Craton_2,-59.35318153,-18.2408112
Amazonian_Craton_2,-59.08279838,-18.23684768
Amazonian_Craton_2,-58.81330323,-18.16938406
Amazonian_Craton_2,-58.61447236,-17.97171357
Amazonian_Craton_2,-58.41767242,-17.70864479
Amazonian_Craton_2,-58.35636168,-17.44703995
Amazonian_Craton_2,-58.36255216,-17.18637218
Amazonian_Craton_2,-58.30156048,-16.92517181
Amazonian_Craton_2,-58.30855431,-16.60198038
Amazonian_Craton_2,-58.18014722,-16.34216285
Amazonian_Craton_2,-57.98524401,-16.08139964
Amazonian_Craton_2,-57.79087742,-15.82049509
Amazonian_Craton_2,-57.66212866,-15.62498996
Amazonian_Craton_2,-57.66851131,-15.36708516
Amazonian_Craton_2,-57.80788707,-15.11133435
Amazonian_Craton_2,-57.68120661,-14.85166147
Amazonian_Craton_2,-57.41886454,-14.71856492
Amazonian_Craton_2,-57.15330477,-14.71393907
Amazonian_Craton_2,-56.88770228,-14.70901069
Amazonian_Craton_2,-56.5576574,-14.6380308
Amazonian_Craton_2,-56.43302417,-14.37779317
Amazonian_Craton_2,-56.30874833,-14.1176365
Amazonian_Craton_2,-56.04487224,-14.04819397
Amazonian_Craton_2,-55.84688071,-13.98021083
Amazonian_Craton_2,-55.51372548,-13.9733276
Amazonian_Craton_2,-55.24502208,-14.03161892
Amazonian_Craton_2,-54.97581273,-14.08974287
Amazonian_Craton_2,-54.71314807,-13.95492516
Amazonian_Craton_2,-54.51938217,-13.75737904
Amazonian_Craton_2,-54.32138459,-13.68797841
Amazonian_Craton_2,-53.92083363,-13.67704993
Amazonian_Craton_2,-53.65848823,-13.54099072
Amazonian_Craton_2,-53.32349446,-13.53131912
Amazonian_Craton_2,-53.0457169,-13.71660334
Amazonian_Craton_2,-52.77529622,-13.70885488
Amazonian_Craton_2,-52.5018674,-13.76513535
Amazonian_Craton_2,-52.23089694,-13.75680645
Amazonian_Craton_2,-51.9626187,-13.68379309
Amazonian_Craton_2,-51.76804758,-13.48390501
Amazonian_Craton_2,-51.5767107,-13.21933558
Amazonian_Craton_2,-51.45032553,-13.02132624
Amazonian_Craton_2,-51.39483945,-12.76122454
Amazonian_Craton_2,-51.3394644,-12.50109895
Amazonian_Craton_2,-51.28419851,-12.24096005
